breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
311.0,S,SA928-A73044A-R12-C43,0.6629882379663973,0.4565694374815072,0.49651458380938396,0.49769918946269076,0.4853261228443811,0.127545593319,0.13835699999999998,A73044A,220.67974,193.0,591958,3041691,0.196475929295,2.0514018691588785,0.0,378.3040037350835,0.12098397229393187,0.07134061271415758,3.0750106371420514,3.847588645098224,120.04875,1208852,6152998,4652217,6623978,holdout,470980,24936,69616
278.0,S,SA928-A73044A-R12-C52,0.6126958415326343,0.3621563240545155,0.5028606647216114,0.503317350722669,0.47875371522463434,0.0740156198439,0.078173,A73044A,253.009278,220.0,294557,1603419,0.185043916415,2.0211086045762165,0.0,350.8056690035706,0.04681687932781474,0.06522727918394543,3.2330604167893897,3.5194518478345107,141.596812,599598,3240474,2613705,3509048,holdout,268574,10484,33636
1.0,G1,SA928-A73044A-R13-C07,0.44731730170912326,-0.09757162993661182,-0.042705490388063046,-0.04040032853487069,-0.34733575501066205,0.114588818514,0.122131,A73044A,202.238077,178.0,473566,2750107,0.174665656508,1.9191105381888496,6.415121021720116e-268,91.23063738688322,-0.00216358533960354,-0.00030179985093920175,-0.9094584093829671,-0.01809655391594884,105.839223,975368,5584601,4051304,6179878,holdout,595277,28236,84387
1.0,G1,SA928-A73044A-R13-C09,0.06811869756207599,-0.3019139269669036,-0.2965700534977882,-0.29545389755971097,-0.29303895256975826,0.0891307931045,0.094345,A73044A,230.626956,202.0,359129,2002494,0.181131249027,1.9191105381888496,4.48010432294183e-07,6.316204501956207,-0.023255571115912144,-0.02125705439909056,-1.1389601920555585,-1.1487439654864613,125.317382,734358,4054651,3164471,4779090,holdout,724439,16100,49663
1.0,G1,SA928-A73044A-R13-C13,0.1442723511399089,-0.29478900952544257,-0.27924077602002917,-0.2777409507868347,-0.27454166917521583,0.0918128084745,0.096927,A73044A,230.997628,202.0,383479,2071594,0.186886913816,1.9191105381888496,7.061938954224816e-27,19.515712731689284,-0.020538066327948485,-0.018043028203157688,-0.971009962996417,-0.9751681982663195,125.641328,783569,4192927,3272192,4591534,holdout,398607,16611,49738
1.0,G1,SA928-A73044A-R13-C16,0.1476014539251118,-0.2880138651531245,-0.2734173870188884,-0.2719790756947761,-0.269299145855317,0.0897284016045,0.094733,A73044A,230.92671,202.0,392291,2045330,0.193869867543,1.9191105381888496,4.551779801787446e-28,24.153946207064173,-0.018965890407845357,-0.016889528426689983,-0.911243807352615,-0.9129123669549537,125.520876,803242,4143532,3224070,4561852,holdout,418320,18660,52872
146.0,G1,SA928-A73044A-R13-C17,0.19632022015760744,-0.09125026603879532,-0.06058235820135912,-0.05961839224691178,-0.1463334106584898,0.0801535916747,0.0851,A73044A,258.67647,225.0,330890,1750507,0.190539385799,2.0116016757976154,9.644679890339392e-49,68.16818741948309,-0.009965184911934828,-0.004920128250126245,-0.6989483717890544,-0.26697480575397015,144.566629,674464,3540046,2883701,3870112,holdout,330066,12684,39031
1.0,G1,SA928-A73044A-R13-C18,0.05670559970802584,-0.2820550874284176,-0.2725309503145864,-0.27139824114986705,-0.26330107604730807,0.08049840949630001,0.0848,A73044A,236.508698,207.0,313001,1777869,0.177872622746,1.9191105381888496,2.667161448829942e-05,2.769595449081976,-0.02164327611658462,-0.02194131556737163,-1.1407177239144006,-1.1856154992420487,128.67805900000002,640717,3602370,2850745,3966996,holdout,364626,14715,46632
219.0,S,SA928-A73044A-R13-C24,0.4674705436655343,0.2623221923327342,0.30214751926914635,0.3027161775772504,0.2653624103280839,0.08559686570260001,0.091018,A73044A,252.86284,220.0,340948,1866395,0.184168791896,1.8693200128907508,1.0371740948923865e-294,214.28007294396488,0.03367591901045342,0.03079012594003276,1.4025006830094802,1.661476034196534,141.196049,695084,3774494,3046036,4083078,holdout,308584,13188,41704
40.0,G2,SA928-A73044A-R13-C27,0.11652591901423437,-0.10625122220030397,-0.13001395333905802,-0.12905367011277122,-0.2267495924584939,0.07014430205330001,0.07395299999999999,A73044A,261.010066,227.0,264270,1493784,0.17825676448,1.9407025459233,4.9903453753425354e-18,28.524764303089086,-0.012449231847461174,-0.01533023506138463,-1.3164308467551438,-0.8279747361132919,145.8797,538599,3021703,2476049,3328080,holdout,306377,10059,34135
157.0,G2,SA928-A73044A-R13-C30,0.03248121406131033,-0.23291341449717404,-0.22398443019317196,-0.22307761071198137,-0.318777107598587,0.07490441352360001,0.07927100000000001,A73044A,259.958848,227.0,287621,1607015,0.180654527072,2.010634869481147,0.016191351975340426,-4.511624966862046,-0.0254765713656047,-0.02277177997915366,-1.6760662487134963,-1.2302166829727226,143.81371299999995,587439,3252058,2670159,3695810,holdout,443752,12197,38028
298.0,S,SA928-A73044A-R13-C52,0.534145211696498,0.24410879478533565,0.40889696538785747,0.40933514681914906,0.31517845705883213,0.0540536165702,0.056531,A73044A,264.889863,230.0,201840,1136048,0.179016957496,3.146310022558814,0.0,171.15456663948441,0.019355121312172822,0.02880728326735045,0.9678949609214587,1.5543137444530966,148.505102,411632,2299515,1894406,2516688,holdout,217173,7952,27418
8.0,G1,SA928-A73044A-R14-C07,0.49824945077400373,-0.1288097032517474,-0.05492407093694654,-0.052269051385682254,-0.38484264599513845,0.115616355928,0.123263,A73044A,203.580065,179.0,505087,2792833,0.183026017769,1.9081533999355462,0.0,91.28137721072879,-0.002404178069190444,-0.00039206795653934384,-0.8838533862310176,-0.022982771380012344,108.310065,1035830,5659709,4101238,6189026,holdout,529317,25656,74043
1.0,G1,SA928-A73044A-R14-C11,0.07908970935830448,-0.3114594799295517,-0.30748888631414384,-0.3062872153128006,-0.2967165506003209,0.0884067765243,0.093397,A73044A,236.964391,206.0,373255,1979526,0.190256917287,1.9191105381888496,4.556066515996988e-09,5.921116761433181,-0.022673692982370895,-0.021315656379841633,-1.1082891272896493,-1.1519021235574696,130.637932,761393,4002184,3152210,4380606,holdout,378422,14883,43131
1.0,G1,SA928-A73044A-R14-C12,0.07047499193114055,-0.30149725078900325,-0.2971528489025026,-0.29584254895982104,-0.2870381390089171,0.0838513132054,0.088391,A73044A,237.916841,207.0,333463,1854164,0.181518514361,1.9191105381888496,1.7665934115810422e-07,2.7292971081712882,-0.022448747608386235,-0.02212048566656643,-1.149993789453324,-1.1952473002484876,131.132157,680757,3750522,2963543,4098608,holdout,348086,13831,42193
190.0,G2,SA928-A73044A-R14-C24,0.10879152248061057,-0.20786420663676744,-0.22814667978443706,-0.22696877340848878,-0.25075332999328853,0.115535675883,0.124781,A73044A,248.123721,216.0,496568,2607407,0.192076775138,3.91185949081534,6.834373745948259e-16,6.722567617613995,-0.0284450608921875,-0.009528374156088119,-0.5560441065409308,-0.5146756653227526,138.39393,1011948,5268790,4223847,5712568,holdout,443778,18812,53975
239.0,G2,SA928-A73044A-R14-C30,0.18168337066429185,-0.14279307024198748,-0.19386106855909468,-0.19255984103897095,-0.19591046810620769,0.122627887836,0.132885,A73044A,243.71174700000003,212.0,514408,2769666,0.187296230103,4.795198195294876,7.456652342106014e-42,14.665158811434859,-0.02472692441100764,-0.00539757014321951,-0.2895985567645652,-0.2918377742265943,134.51658999999998,1048114,5596387,4474497,6043522,holdout,447135,19298,57054
11.0,G2,SA928-A73044A-R14-C35,0.08429844894166089,-0.23003792322073063,-0.22016178574345946,-0.21910031180511483,-0.21842373985445873,0.121090110426,0.13134,A73044A,243.043754,211.0,533873,2773789,0.194294843043,1.9324846922333225,4.102781600605992e-10,10.817851714847466,-0.03110030229300864,-0.019989372008849177,-1.0614619321461796,-1.0801252526835923,134.825028,1088926,5604895,4454702,6063364,holdout,458469,21180,57316
234.0,S,SA928-A73044A-R14-C44,0.6469921442724474,0.3780553704499255,0.5532476270501514,0.5535799855200708,0.5492862362730928,0.0926950431984,0.098923,A73044A,246.435186,214.0,398581,2064754,0.194344520235,2.0214308733483723,0.0,354.229059322914,0.05515611349818101,0.0663239022240336,3.5551026091733857,3.5792068555606624,137.865832,810267,4169549,3326601,4479850,holdout,310301,13105,40041
155.0,S,SA928-A73044A-R14-C48,0.6005148386808565,0.3450859555438971,0.5028228760274348,0.5031265953507695,0.5053018025399237,0.112834515972,0.121532,A73044A,241.725598,210.0,480357,2542211,0.190339651981,1.9534321624234612,0.0,308.2843390108663,0.05850446538206531,0.05484941784255509,2.989364703283755,2.9601303470202027,134.439399,977228,5134432,4073236,5508276,holdout,373844,16514,50010
239.0,G1,SA928-A73044A-R15-C08,0.264594648000971,-0.01999596200518736,0.02797394790804081,0.028983953706851577,0.03162246850470452,0.104985715713,0.11292,A73044A,241.364662,210.0,441101,2370240,0.187758395223,2.0262649049307124,1.8645235153433544e-88,112.56588642054608,-0.00034033353015393975,0.005950757367151362,0.3509314352420171,0.3192813940784748,134.468576,899608,4791595,3782583,5225320,holdout,433725,17406,51114
1.0,G1,SA928-A73044A-R15-C10,0.1296790398830176,-0.24048675815972745,-0.22693669622881024,-0.22570656370247236,-0.2334080806627296,0.0760535680828,0.079799,A73044A,244.921314,213.0,313930,1665296,0.190058892031,1.9191105381888496,5.51006506766641e-22,28.077115432484174,-0.014817844205527909,-0.015885418312608306,-0.8702064504515714,-0.8590632370833154,135.551395,639876,3367010,2689559,3699426,holdout,332416,12016,36417
1.0,G1,SA928-A73044A-R15-C13,0.39785818883240526,-0.09139877639327353,-0.04380545535851982,-0.0419459051076744,-0.11342275768484368,0.113025196584,0.120423,A73044A,220.465804,193.0,527467,2658538,0.200232771704,1.9191105381888496,2.824250571088608e-207,89.23784781539725,-0.0027663993020185626,-0.0008231755037608565,-0.35810627325845495,-0.045836024099584406,118.914525,1076412,5376084,4084323,5840670,holdout,464586,21478,59007
2.0,G1,SA928-A73044A-R15-C14,0.3052455076367077,-0.1103665826352849,-0.0559046539769471,-0.05453037641729177,-0.05374577232931937,0.132561641952,0.144591,A73044A,242.139592,211.0,602031,3060355,0.19847014386,1.912342893973574,1.6004880866669681e-118,87.7734116034787,-0.008759108891389538,-0.0011947228781497155,-0.04367974740162868,-0.06619086145026386,133.54709,1227459,6185027,4906093,6736488,holdout,551461,23397,64316
183.0,G1,SA928-A73044A-R15-C19,0.17898784067403653,-0.1969195627085745,-0.2196633516606623,-0.21846899908739179,-0.21119111679667862,0.0873369825393,0.092269,A73044A,234.86905,204.0,392597,1990788,0.198943742813,5.955849178214631,1.1649878888497091e-40,13.326187241879415,-0.014323649008232811,-0.004032605534016197,-0.21138451837676284,-0.21821230976543288,129.996653,801475,4028943,3143776,4421598,holdout,392655,16281,47367
1.0,G2,SA928-A73044A-R15-C25,0.2537015189838576,-0.09721266276062071,-0.07157176600032397,-0.07040741893066133,-0.06384681924138097,0.118878067461,0.128666,A73044A,240.115393,209.0,513023,2716104,0.19072983641,1.9191105381888496,3.079070420510262e-81,73.65363095354749,-0.00812471977187675,-0.004621165956520309,-0.21345532543211054,-0.2509615223409475,132.820662,1047317,5491533,4337223,5975364,holdout,483831,21271,59324
236.0,G2,SA928-A73044A-R15-C29,0.35555930066504116,0.03335637789174347,0.051103946141378226,0.05222914565282495,0.04930861869703601,0.123345627855,0.133679,A73044A,243.106491,212.0,536306,2800037,0.193084539869,2.8872059297454076,5.0805266307852893e-163,75.3527285379059,0.004781141912168414,0.0036543316892232603,0.2023621211603998,0.19626270581791505,134.292916,1092206,5657036,4499777,6132424,holdout,475388,19594,56961
326.0,S,SA928-A73044A-R15-C33,0.556737767690814,0.2437792237732603,0.4221248484839632,0.4226882924294265,0.3244954827317839,0.0483692494249,0.050576,A73044A,267.439059,231.0,185187,1017544,0.18305007549600005,2.1253625523686757,0.0,284.6147949381039,0.02015807783170681,0.04982849220654323,1.6848353405183258,2.688757862346511,152.138051,376158,2055077,1686784,2218272,holdout,163195,5784,19989
152.0,S,SA928-A73044A-R15-C41,0.6184648647638499,0.4260509222539355,0.451942323427305,0.4530758236153012,0.4209220169075962,0.12547650313,0.135899,A73044A,216.163237,189.0,602752,3027711,0.200837769627,1.9906542056074767,0.0,377.1976631809622,0.11477866871125697,0.07067192863184005,2.6940540800674655,3.810807531586697,117.827564,1229139,6120538,4563488,6645510,holdout,524972,23635,65115
329.0,S,SA928-A73044A-R15-C48,0.26810021813044893,0.008870312475788773,-0.02336700612247575,-0.022099582457526242,-0.0779072582354435,0.09402261951,0.100123,A73044A,252.725755,220.0,401467,2067597,0.195435679081,5.537544311956172,1.5220371703115898e-90,26.217797549987896,-0.0006531918934781581,-0.001184782227087052,-0.14132333852351198,-0.06424426316693489,141.047538,815850,4174817,3372342,4478340,holdout,303523,12916,39622
346.0,G1,SA928-A73044A-R16-C17,0.35411603074633446,-0.015510448472231899,0.028279883453275152,0.02961260644120037,0.03933655120060135,0.0776632032355,0.081575,A73044A,235.97804,206.0,316074,1722302,0.185166655616,3.867225265871737,1.263448019334498e-161,52.759958338567614,0.0008993777967098062,0.0017447648258987801,0.10700154076537859,0.09329617720958948,129.25773999999998,645058,3483921,2738266,3819808,holdout,335887,12910,39317
191.0,G2,SA928-A73044A-R16-C22,0.05587314747657558,-0.2202055701724969,-0.22703957500721864,-0.22617830491847574,-0.31120167925443293,0.0656692831594,0.06905900000000001,A73044A,257.121039,225.0,236001,1393331,0.170938688286,4.033193683532065,3.497179695152119e-05,5.4102629034359735,-0.018413931323253765,-0.009458548780412263,-0.7045065234025064,-0.511361513681687,142.453098,481835,2818923,2298530,3087188,holdout,268265,9833,32261
267.0,G2,SA928-A73044A-R16-C25,0.33780516210513134,0.01713579574207263,0.08780483604043515,0.08894754466534427,0.023661596573148338,0.0863933777698,0.092527,A73044A,254.173791,222.0,308715,1870897,0.166738144835,4.345310989365131,6.257431522175249e-145,62.562648367887164,0.0016800435999905102,0.005384687856326578,0.13487461192618722,0.2894147789649459,140.48003400000002,631356,3786704,3071820,4171060,holdout,384356,13926,44910
4.0,G2,SA928-A73044A-R16-C34,0.15883593325024484,-0.06792796106167011,-0.06511788195592584,-0.06427299688596295,-0.06171267485433511,0.0683439395135,0.072033,A73044A,237.207879,210.0,217447,1452581,0.151388428149,1.9155655816951338,2.6758595701090647e-32,63.745921467493915,-0.005671844655142577,-0.006810984720535089,-0.3379507211622942,-0.36914958832455885,125.578284,444906,2939116,2345911,3209150,holdout,270034,10012,33953
70.0,G2,SA928-A73044A-R16-C35,0.2259451792020704,-0.03482493302248438,-0.022623832442941673,-0.021762087980864785,-0.03168250321921786,0.094892378953,0.101255,A73044A,244.560765,214.0,367781,2087404,0.177778046329,1.9548823718981632,2.2135646939373452e-64,84.2395391705275,-0.003328420332313308,-0.001505598197115733,-0.11367082010036912,-0.08234181545619534,134.51478400000002,750187,4220178,3373510,4563480,holdout,343302,14625,45370
362.0,S,SA928-A73044A-R16-C43,0.6531223709134024,0.4061845628501926,0.5532499810156776,0.5537171404634301,0.5568937999657574,0.08460279886050001,0.08970299999999999,A73044A,235.77714,207.0,285689,1830339,0.157616893318,2.615855623590074,0.0,268.16515785195213,0.0639934959838061,0.04991929775723169,2.698152766159197,2.6932947646120597,127.84088,583851,3704660,2930911,4025226,holdout,320566,12473,43982
1.0,G1,SA928-A73044A-R17-C06,0.1931881849546213,-0.24774264131393528,-0.22706515963400922,-0.22567288148216355,-0.256296890955477,0.0927552581836,0.097906,A73044A,222.985924,196.0,345407,2081212,0.167914756992,1.9191105381888496,3.1593490991585577e-47,36.013951106692254,-0.016683860104153465,-0.013935519030913066,-0.894980576000588,-0.7536653070758834,119.774036,708171,4217778,3239016,4645812,holdout,428034,17357,55353
1.0,G1,SA928-A73044A-R17-C07,0.454789817722649,-0.056288191434899215,-0.0024713747806352927,-0.0002533719453748195,-0.2558753816093205,0.0940750332124,0.099498,A73044A,205.763904,181.0,340649,2187146,0.15807284609000002,1.9191105381888496,5.408395240332225e-278,103.5655668600636,0.0014318835391983814,0.002588933503147928,-0.6972049118327647,0.13779187926630826,108.919888,702204,4442573,3253128,4907774,holdout,465201,20906,68280
1.0,G1,SA928-A73044A-R17-C19,0.14811371665469683,-0.2331533266463937,-0.22022896704446498,-0.21901710308697508,-0.21004133111989182,0.0829833032827,0.08769,A73044A,233.623087,205.0,316359,1840051,0.17389224613899998,1.9191105381888496,2.968098463141548e-28,31.369542332180167,-0.015674149255162168,-0.015044806445438584,-0.7801876038473287,-0.8136656892560336,126.519448,648482,3729575,2931512,4113724,holdout,384149,15764,49472
222.0,G2,SA928-A73044A-R17-C25,0.2142164478219763,-0.08901684418715008,-0.09545231924513876,-0.09443708635449312,-0.10122266587968123,0.102809938991,0.110159,A73044A,243.344729,213.0,368481,2243453,0.165931174495,4.0473735095069285,7.644495850535411e-58,32.06126390065109,-0.010942311819894333,-0.002851348784868973,-0.15926016976593485,-0.15470688431812038,132.605128,753344,4540497,3643804,4961850,holdout,421353,16382,53591
310.0,G2,SA928-A73044A-R17-C27,0.3174753118643092,-0.005232945944322555,0.018083211355520244,0.0193219247853812,0.01175025362530634,0.0932791613328,0.099534,A73044A,244.382655,213.0,331860,2022773,0.165620663886,4.724621334192717,1.4291104059463076e-128,41.01607087973177,-0.001217984949132066,0.0009023581123269825,0.04412054633750521,0.048276923269921446,134.203141,677674,4092087,3278720,4474190,holdout,382103,13954,46540
138.0,G2,SA928-A73044A-R17-C28,0.2299425486567957,-0.12223357563350985,-0.07446105533899024,-0.07343874485518205,-0.09083290147086177,0.0999304665849,0.10706,A73044A,245.901204,215.0,380255,2204719,0.17434658267099998,5.012568482114083,1.1245167761135732e-66,26.974423463166133,-0.012841043301042633,-0.002019336200331595,-0.13089715447358777,-0.10963001297126602,135.153555,777929,4462462,3579976,4881020,holdout,418558,17419,53024
317.0,G2,SA928-A73044A-R17-C33,0.07663274025639803,-0.14309842668639283,-0.11196838082118932,-0.11136796972622462,-0.24325568997605868,0.0330489620094,0.034186,A73044A,269.838629,235.0,106980,672540,0.160181384564,2.3248469223332258,1.3473186470162906e-08,26.446121506954654,-0.011171141840083557,-0.012502308998795415,-1.3588531495701857,-0.6760832620655092,151.772451,217936,1360645,1128835,1498092,holdout,137447,3976,15565
169.0,G1,SA928-A73044A-R18-C10,0.09241316432260994,-0.1549332073419625,-0.16341498429286075,-0.1625621337663001,-0.20560627709938487,0.0513402812257,0.053486,A73044A,252.151312,220.0,192391,1088046,0.178170604278,2.0030615533354816,7.363010896925015e-12,29.49350228052312,-0.010945639439728047,-0.014753016238226682,-1.006876207768707,-0.7975404661893145,140.21583600000002,391798,2199219,1779955,2420392,holdout,221173,7016,23126
1.0,G1,SA928-A73044A-R18-C11,0.01981075125973152,-0.29822283774745056,-0.3025530223613441,-0.30138914251895066,-0.30429083246736494,0.0713937063616,0.074795,A73044A,243.152706,212.0,281314,1548694,0.18316563727200005,1.9191105381888496,0.14255561311028944,-14.268798907101635,-0.02188136074753288,-0.026348440846930988,-1.4201785356717416,-1.42316037840103,133.95706,573198,3129671,2493871,3416370,holdout,286699,10570,32282
1.0,G1,SA928-A73044A-R18-C13,0.08105684764122538,-0.28835327925539295,-0.2799186277687493,-0.278655164454342,-0.2728255754582587,0.0883261341788,0.093185,A73044A,232.163161,203.0,370572,1980034,0.188877414641,1.9191105381888496,1.86766356355173e-09,5.578330785786508,-0.02311849027475968,-0.02143939889658742,-1.1347894692797695,-1.1582710790852755,126.261804,755869,4002200,3132210,4375710,holdout,373510,14725,42131
2.0,G1,SA928-A73044A-R18-C14,0.14248786883900263,-0.2644317239065792,-0.25649057312410367,-0.25520047008828917,-0.260743592279728,0.0957181769853,0.101318,A73044A,229.765894,200.0,423301,2185088,0.195454267665,1.9236223009990332,2.9903351846593193e-26,22.574617510211052,-0.019814210363298914,-0.017131088447036234,-0.9595855673856225,-0.9261782045236193,125.519402,863445,4417991,3422074,4817330,holdout,399339,16843,47814
333.0,G1,SA928-A73044A-R18-C17,0.14949229485900598,-0.18294492188869246,-0.23875982932267437,-0.23740556940329094,-0.24560819599548367,0.0743690589052,0.078169,A73044A,244.851412,213.0,324017,1643190,0.198651516028,6.025781501772478,9.320391167592907e-29,7.6097618378995815,-0.014243782039079896,-0.005353613670634323,-0.29337727728115176,-0.2893143563177199,135.296545,659443,3319729,2650692,3612828,holdout,293099,11409,33348
250.0,S,SA928-A73044A-R18-C42,0.6456915225696008,0.37906168569996024,0.5429883565700293,0.5434254321343884,0.5423902321079713,0.08049036002719999,0.085288,A73044A,243.024698,212.0,339206,1780017,0.191959714043,2.0800837898807605,0.0,341.18429223690777,0.046751275540557,0.06346633521345466,3.440671188790226,3.42466182295907,134.012757,690331,3596489,2859051,3901746,holdout,305257,11919,36455
223.0,G1,SA928-A73044A-R19-C05,0.1721207636837317,-0.05051457582104445,-0.048608042049886294,-0.047656282693905164,-0.07979356045770135,0.0321941083958,0.033268,A73044A,249.306293,219.0,99664,661233,0.151896822317,2.764260393167902,1.1495130822308408e-37,70.33360832547866,-0.00047755792280520447,0.0016785158353762562,-0.04443444799068516,0.08804535301681364,135.60269499999998,203128,1337422,1084999,1479940,holdout,142518,3800,14955
314.0,G1,SA928-A73044A-R19-C06,0.03548222495502829,-0.22051588806039196,-0.26295914632372447,-0.2620081672462066,-0.27668597504997927,0.0411984828923,0.042533,A73044A,244.905565,215.0,122282,843983,0.146158335319,3.909281340638092,0.008617390454795091,2.6362506232332943,-0.012138388131744953,-0.010603070410837415,-0.6009399511231414,-0.5730170957896699,132.03647,249679,1708388,1380361,1887748,holdout,179360,5115,20421
198.0,G1,SA928-A73044A-R19-C11,0.04074695683964024,-0.18070453305098627,-0.18966870939560376,-0.188951562099938,-0.2540508983752849,0.032319727237,0.033391000000000004,A73044A,254.760254,224.0,90458,648467,0.140728568935,4.37495971640348,0.0025533979645940715,2.262905161155843,-0.00958476646894169,-0.009556504548945953,-0.6765567162678217,-0.5163196405139587,138.374797,184633,1312079,1076036,1444532,holdout,132453,3717,15145
43.0,G1,SA928-A73044A-R19-C12,-0.02815383812889223,-0.24524003398403418,-0.24566968416870358,-0.2449735055890141,-0.25622581884846496,0.0387955114777,0.04007,A73044A,243.478919,215.0,111029,791019,0.14181641058,1.9497260715436675,0.037152669760491745,-25.470765947964782,-0.013842175402540168,-0.028680867096586293,-1.6047152419575998,-1.5496731442547185,130.069548,227077,1601345,1297460,1775434,holdout,174089,5019,19307
260.0,G2,SA928-A73044A-R19-C34,0.12951934875792026,-0.0983721839743631,-0.1146913244897925,-0.11378032904683351,-0.11597595523332195,0.0322819648948,0.033309,A73044A,238.403066,212.0,82195,649289,0.127963733816,5.039639058975185,9.907247611914359e-22,16.194722199316185,-0.005708091750489339,-0.004626474445230094,-0.24790508522548516,-0.25020660276805173,123.859245,168098,1313842,1061189,1447024,holdout,133182,3708,15263
271.0,S,SA928-A73044A-R19-C41,0.5776962449512661,0.31346339145001506,0.4560609695501692,0.45661710156265845,0.459238351924648,0.0436322538236,0.045298000000000005,A73044A,238.274256,209.0,134856,906801,0.149913982306,2.09216886883661,0.0,326.14402740433655,0.023253949038529988,0.059314823229801854,3.2300272225528897,3.2003082069762665,128.691938,274907,1833926,1460579,1990586,holdout,156660,5195,20323
232.0,S,SA928-A73044A-R19-C42,0.514398645945775,0.28663949904892383,0.4048542107100351,0.4052623074729941,0.4025508588354555,0.0390450188384,0.040405,A73044A,243.05394500000003,213.0,124626,807596,0.15539477091499998,1.9729294231388979,0.0,316.17454649771855,0.02065908951222293,0.056841692236874,3.0656078439517875,3.0670274800370736,131.44641399999998,253824,1633517,1312154,1780420,holdout,146903,4572,18325
243.0,S,SA928-A73044A-R19-C45,0.45554707729680377,0.2353684408395983,0.3499884795520896,0.35035008440796306,0.3459297938564568,0.0167890289345,0.017172999999999997,A73044A,243.675631,214.0,45730,337704,0.136298974051,2.2035127296165,1.0030483236945093e-278,275.29407292463173,0.007157517459514988,0.0486396101963226,2.6005920669541047,2.625281953120806,132.46138,93125,683270,548832,745562,holdout,62292,1665,7862
338.0,S,SA928-A73044A-R19-C49,0.5424796615258922,0.27940789042383624,0.4189578880362802,0.4195648325078788,0.4160365957194761,0.0291806856335,0.030042000000000006,A73044A,243.249207,213.0,85508,594500,0.14485850750999998,2.251530776667741,0.0,300.5696786836109,0.01495771623590265,0.054754968502539775,2.954522917025317,2.9539304151877936,131.905394,174186,1202608,966366,1314722,holdout,112114,3170,13608
7.0,G1,SA928-A73044A-R20-C09,0.13582067336310627,-0.17667503182161523,-0.15991745341200492,-0.15882645121935715,-0.18623769092317083,0.097252631633,0.103363,A73044A,223.22146,195.0,423586,2248807,0.190286250174,1.9023525620367387,5.584562247644445e-24,33.345671583314726,-0.018564374065453915,-0.014698869146671206,-0.9568998713763839,-0.7943900973406797,121.267379,865943,4551054,3473943,4971356,holdout,420302,18771,53440
1.0,G1,SA928-A73044A-R20-C13,0.13782304620351413,-0.23226579444631365,-0.2033273751835368,-0.20210409994233888,-0.19658178105056323,0.09355980471,0.099005,A73044A,232.410583,203.0,403735,2114363,0.192630284341,1.956332581372865,1.1926907081140937e-24,30.39067514698661,-0.022763158307898927,-0.01492641639691908,-0.7943923142807796,-0.8070972913021409,126.660921,823478,4275227,3338406,4650270,holdout,375043,16008,46500
1.0,G1,SA928-A73044A-R20-C14,0.08072718335282493,-0.26615018464110557,-0.2620586091215791,-0.26083544355027505,-0.2612304550385662,0.0948052677106,0.100414,A73044A,230.706441,201.0,430139,2174468,0.199576336883,1.9191105381888496,2.171911763280914e-09,9.273140847503836,-0.0239080571837349,-0.020562965383093535,-1.1168547130802275,-1.1111023045168598,126.183317,877826,4398779,3412102,4854746,holdout,455967,17548,49842
127.0,G2,SA928-A73044A-R20-C22,0.020722075847406606,-0.2170240800543592,-0.22247812724965466,-0.22156337686322872,-0.34472108993841216,0.06085656425490001,0.063927,A73044A,265.22492400000004,231.0,241099,1297878,0.187204866379,1.985014502094747,0.1250768200601281,-14.072135630054989,-0.020027191913865625,-0.025376962148959657,-1.9424310662355724,-1.3705561601729976,148.931241,491081,2623389,2153666,2863082,holdout,239693,8883,27632
204.0,G2,SA928-A73044A-R20-C35,0.3357354755967013,0.09660351252832045,0.1446745939030206,0.145416056049598,0.12435612012106191,0.09043975370989997,0.096556,A73044A,248.714754,217.0,393125,2020333,0.19610166497900006,1.9476313245246535,1.763976590761077e-144,149.21790910609724,0.010467416325701516,0.014784209955847276,0.6779545944524138,0.7976615995528425,138.393347,800471,4082154,3266667,4415718,holdout,333564,14221,41487
158.0,S,SA928-A73044A-R20-C42,0.5428525060726977,0.27982203525326277,0.42191304237279,0.42230896869423995,0.4256221335127011,0.0912067256918,0.097266,A73044A,236.253066,206.0,406241,2065235,0.198202797501,1.9394134708346762,0.0,275.1538945844266,0.03908953304387941,0.046261608954991464,2.49454634316396,2.496918592835541,129.633447,827273,4174154,3277822,4514296,holdout,340142,14791,43684
292.0,S,SA928-A73044A-R20-C45,0.24254600724988043,0.015649261754337784,0.045331904417646784,0.04608744926509743,-0.048509712314099264,0.0415863741001,0.043172,A73044A,262.037811,228.0,148173,860918,0.173237621326,3.1836932001289076,3.351413162984807e-74,65.2437671442427,-0.0012477701803017994,0.002682431170488275,-0.22672574901087225,0.14449531718829478,147.219898,301335,1739525,1424981,1882134,holdout,142609,4989,17688
