PC1,PC2,PC3,breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
-0.018549324307429848,-0.0869904987608869,0.0015302681614714024,1.0,G1,SA928-A73044A-R07-C17,0.18217118182678002,-0.20522689753329298,-0.1795719736713282,-0.1641131201441456,-0.20813132394254535,0.0914922350533,0.096613,A73044A,221.605936,194.0,0.0,396653,2106556,0.190111246947,1.9191105381888496,4.2045534425975717e-42,-0.11042148513154751,-0.08404488312268822,-0.1200048069040439,69.90979383876899,0.010114890568813538,0.009338453243561279,1.3491448189334705,1.29224999924659,120.011193,810293,4262499,3240115,4662474,training,399975,16987,49387
-0.03256879643793654,-0.08909258626102799,-0.00034013765217133865,1.0,G1,SA928-A73044A-R07-C18,0.078680218087623,-0.4195625897169199,-0.4026433776077103,-0.3848595745411723,-0.4163907480376397,0.0835160549137,0.087983,A73044A,234.611498,205.0,0.0,310755,1835158,0.171169995612,1.9191105381888496,5.47091164517333e-09,-0.2969089598636755,-0.22227461249437616,-0.32937203474103594,94.69652135150982,0.011077643679299025,0.011542521158158807,1.6138917149471348,1.6043547722142575,127.891801,636166,3716844,2921715,4082634,training,365790,14656,46527
-0.02231936468423486,-0.09194223691221069,0.0027706488371226265,5.0,G1,SA928-A73044A-R07-C19,0.15954860964759543,-0.19713358618233903,-0.17649991503638524,-0.16167382664530955,-0.2095256702466192,0.0950099409948,0.100723,A73044A,218.959554,192.0,0.0,390790,2189304,0.180489855347,1.9060586529165324,1.4262799832535395e-32,-0.11947151203621266,-0.09558123587402202,-0.12918919553045405,72.5469611059898,0.010831221910336223,0.009605332077534503,1.4015698129778478,1.3297464778171129,118.032382,800749,4436820,3353249,4885242,training,448422,19169,58212
-0.020368405824289115,-0.09850621068386127,-0.013616782858527925,61.0,G2,SA928-A73044A-R07-C21,0.09591510067505384,-0.09478446080425608,-0.17599840813828244,-0.16365500131889205,-0.1867534302278503,0.0914832849932,0.097628,A73044A,250.9042,219.0,0.0,325902,1970602,0.167012219806,1.8606187560425396,1.1183327093313305e-12,-0.18839477025638737,-0.0815255895964217,-0.17433213753107638,88.74208098497084,0.009435648307613705,0.011000049665311871,1.6021826043282748,1.5273260651490408,138.577877,665375,3984434,3221349,4369840,training,385406,13571,43229
-0.0009313776984306943,-0.10290887878488685,-0.022088928967093493,101.0,G2,SA928-A73044A-R07-C22,0.23327431802469548,0.04051668428096659,-0.029597498865892618,-0.016755834374220333,-0.04350702035353074,0.0723964328407,0.07638400000000001,A73044A,257.901867,225.0,0.0,259515,1529673,0.17092105790999998,1.8467611988398325,1.2730614681536015e-68,-0.09669456497073525,0.05288173397562716,-0.04026366153560506,61.19839446155961,0.0053330686961174135,0.008604609516770133,1.29293381116702,1.1881652421962472,144.331249,528256,3090925,2514415,3369344,training,278419,9226,31578
-0.02956672936919537,-0.08777853492922884,-0.002355360875579088,1.0,G2,SA928-A73044A-R07-C26,0.09617306582169506,-0.27055896439003074,-0.2611928189844156,-0.24578694409217444,-0.2746258517824505,0.105956494247,0.113938,A73044A,250.465846,219.0,0.0,414843,2329716,0.17972808625999998,1.9194328069610054,9.680508188601545e-13,-0.22318693212635424,-0.14262817208642567,-0.22109638058242742,90.25421891569589,0.013319699045102676,0.011134521412505455,1.6228604167075389,1.546711458671802,138.328352,846441,4709877,3800880,5166760,training,456883,16755,50444
-0.027068830353480042,0.17973277428620013,-0.0014366890772919741,130.0,G2,SA928-A73044A-R07-C27,-0.04672022508904999,-0.39395970851508016,-0.41054495166110355,-0.39686531693817556,-0.4255211640270597,0.0880523733419,0.093644,A73044A,253.784278,221.0,1.0,318588,1882149,0.170766003792,3.850306155333548,0.0005408592545811451,-0.2876239393592184,-0.20115450386152184,-0.30293004084487907,53.39089951928166,0.012773600743536841,0.006267774606145463,0.9240498072436044,0.8726971176782549,140.619149,649534,3803989,3090803,4159086,training,355097,12358,39691
-0.029965499924414853,-0.08725066503381641,-0.001121345384839987,1.0,G2,SA928-A73044A-R07-C30,0.09370381231018372,-0.31374123742682153,-0.29945499653628826,-0.2831438429195367,-0.3109534357620572,0.112870877511,0.121665,A73044A,240.759785,210.0,0.0,436376,2518709,0.17519349971999998,1.9191105381888496,3.644380827591184e-12,-0.23739429954623245,-0.1762703345012218,-0.25275529182294626,90.12820446912725,0.014588544303264669,0.011127216890744389,1.5679196102615758,1.5455526482687238,132.096362,892833,5096519,4050555,5581648,training,485129,20081,59101
-0.01678430095181114,0.19356861404736025,-0.005236661409664001,228.0,G2,SA928-A73044A-R07-C34,0.1613300652896188,-0.15370011411004975,-0.1585105987895871,-0.14385376418657803,-0.16910735708643182,0.08715038216320001,0.092722,A73044A,242.81369,213.0,8.0,301519,1871779,0.162791183239,4.055752497582985,2.8281906779297877e-33,-0.1741107607550222,-0.06728719789453662,-0.14726137437326828,36.91576439261266,0.010336981356206794,0.004718090206082423,0.6706610216950478,0.6542570339604847,130.98623999999998,615900,3783658,3036271,4134550,training,350892,12862,40099
-0.030114455435364264,0.17726976752467088,-0.0011391660702448412,124.0,G2,SA928-A73044A-R07-C35,-0.053467835494822695,-0.3601750476227664,-0.3790456115585809,-0.36641793479629137,-0.39038844666904543,0.101983971313,0.109385,A73044A,251.389808,219.0,3.0,403851,2236993,0.18214253161200006,3.810344827586207,7.495154439007038e-05,-0.2911505734574646,-0.2000997606353365,-0.30436996273045525,54.809043646433494,0.015086280743774197,0.006426347869403254,0.9372822219217717,0.8949204687414044,139.43506100000002,823229,4520092,3648164,4886482,training,366390,15527,46106
-0.026296620508530166,-0.08824330186062232,0.0015569829833036544,1.0,G1,SA928-A73044A-R07-C37,0.08174454372401757,-0.323076787314154,-0.29920626875362005,-0.28326094524562767,-0.3106795860995212,0.0948838219416,0.102984,A73044A,238.186511,208.0,0.0,391317,2160470,0.182867991857,1.9191105381888496,1.3606380949888602e-09,-0.21380644452167435,-0.11117594456445276,-0.1989684420635677,92.55872485589514,0.01267668218493904,0.011328304124301004,1.5895730622281337,1.574149306918742,131.220742,799380,4371700,3449222,4787772,training,416072,16746,50760
0.04371134448207593,0.04867364245173616,-0.0015363636255666163,493.0,S,SA928-A73044A-R07-C40,0.6198462442474615,0.37096807350908495,0.47930395839539564,0.4892389844126475,0.4729285269153384,0.096100003515,0.10256400000000003,A73044A,239.763734,210.0,4.0,370277,2114553,0.176516992066,2.5059619722848856,0.0,0.25104627183137357,0.2986671225651057,0.394780961562443,-14.307177401865045,0.0005445986991625127,0.0011060232635571297,0.16623098829810168,0.13482040842402704,131.575764,754471,4274495,3387984,4638312,training,363817,13917,45389
0.08993968574490073,-0.09631686698528283,0.013337921672508248,115.0,S,SA928-A73044A-R07-C41,0.587479008642686,0.3701918734143524,0.4723038996856748,0.4793800008471621,0.46154664988989585,0.0995284067758,0.106514,A73044A,228.125259,199.0,2.0,392995,2244572,0.17663164737599998,1.8611021592007735,0.0,0.2986281795156794,0.3201934173874457,0.41648672686327465,-46.257253062366544,0.0004301817759881435,-0.0007896414958770226,-0.045448629859388814,-0.1418680257096894,125.31109,801480,4537975,3497700,4904844,training,366869,15490,48831
0.095231915994434,-0.09571965888242748,-0.004984391528330463,52.0,S,SA928-A73044A-R07-C42,0.5636835411723203,0.36495766877272856,0.4511087924883809,0.45827167061364155,0.44735840821878914,0.0973285755461,0.104065,A73044A,243.356252,212.0,0.0,396882,2155975,0.185621762936,1.8691588785046729,0.0,0.24354450699142988,0.3664525093998535,0.4197864255109807,-32.28635758773274,0.0012977036812829904,0.00033597544420025104,0.057323762340174306,0.018512265428232547,134.371667,808949,4358310,3468021,4735862,training,377552,15185,46359
0.06528371417620284,-0.07729387091402763,-0.02150983151281155,134.0,S,SA928-A73044A-R07-C44,0.4792875500932348,0.1984874762946995,0.33135813440503914,0.3404074409111333,0.32626355041230587,0.0845096344593,0.089712,A73044A,249.73345,218.0,0.0,345013,1843606,0.188420847684,1.9357073799548823,0.0,0.14732671136130177,0.2796137480757391,0.29924623917811743,-2.199240842842982,0.004354262192417972,0.002860718719230667,0.4111283786176198,0.3769481367552552,138.28536100000002,701564,3723675,3000024,4031798,training,308123,11538,36463
0.02518186681362294,0.06228229315699306,0.03577146498526199,412.0,S,SA928-A73044A-R07-C45,0.371263272457543,0.13176720072462714,0.18957813771128856,0.19801014461521108,0.17342847851799886,0.0310877661212,0.032156,A73044A,259.029727,225.0,8.0,101270,635974,0.160300528982,2.6669352239767967,1.1029384862240142e-178,0.23730601675043905,0.07256742523786312,0.19046017379585925,-2.8224865040129212,0.001390118003009074,0.002122007402253952,0.29887950277623304,0.27766980134794683,145.544141,206111,1285867,1047098,1410774,training,124907,3571,13918
0.08589447678911077,-0.10187027725153054,-0.006446132078519554,91.0,S,SA928-A73044A-R07-C48,0.5431671817567152,0.34358333186802553,0.4279505889807632,0.43536586221986207,0.4227620854886316,0.102484041262,0.109825,A73044A,238.396021,209.0,0.0,395911,2264498,0.176289635744,1.853206574282952,0.0,0.21849164783271768,0.3428375245884297,0.3760029150111048,-26.655668030844016,0.001657596176263788,0.0008109988092097645,0.1320276661422014,0.08542535833041685,130.132257,806841,4577087,3631380,4955618,training,378531,15019,48091
0.037484711464015386,0.13283320126892703,0.025434023254396417,410.0,S,SA928-A73044A-R07-C49,0.6319622587868153,0.34374090597132895,0.48307279924295377,0.49074092609580444,0.4762920473407966,0.0874876985499,0.093082,A73044A,242.985314,213.0,6.0,334684,1909861,0.17676610300700002,3.1833709313567513,0.0,0.4420257706960932,0.27523911631573056,0.4607070478731802,-27.390466044529294,0.00014106907309517676,-0.000452978634311548,-0.06025385062104221,-0.08240724510400738,132.931204,682378,3860661,3090220,4196382,training,335721,13010,40939
